case_id,seed,method,variant,sibling_alpha,edge_alpha,status,true_clusters,found_clusters,ari,unsupported_reason,admissible_support_count,data_sha256,tree_branch_lengths_sha256,elapsed_seconds,execution_kind,skip_reason
binary_null_medium,10001,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,skip,1,,,,,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0.0,input_contract_skip,"tbs_diffusion_adaptive_nnls uses pydiffmap variable-bandwidth diffusion, but the largest exact duplicate block has 200 rows. pydiffmap's internal NNKDE query size is 8, which can produce zero local bandwidths and non-finite diffusion weights."
binary_null_medium,10001,tbs_diffusion_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,skip,1,,,,,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0.0,input_contract_skip,"tbs_diffusion_adaptive_nnls uses pydiffmap variable-bandwidth diffusion, but the largest exact duplicate block has 200 rows. pydiffmap's internal NNKDE query size is 8, which can produce zero local bandwidths and non-finite diffusion weights."
binary_null_medium,10001,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.005,0.001,skip,1,,,,,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0.0,input_contract_skip,"tbs_diffusion_adaptive_nnls uses pydiffmap variable-bandwidth diffusion, but the largest exact duplicate block has 200 rows. pydiffmap's internal NNKDE query size is 8, which can produce zero local bandwidths and non-finite diffusion weights."
binary_null_medium,10001,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.01,0.001,skip,1,,,,,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0.0,input_contract_skip,"tbs_diffusion_adaptive_nnls uses pydiffmap variable-bandwidth diffusion, but the largest exact duplicate block has 200 rows. pydiffmap's internal NNKDE query size is 8, which can produce zero local bandwidths and non-finite diffusion weights."
binary_null_medium,10001,tbs_diffusion_adaptive_nnls,fixed_coordinate_by,0.05,0.001,skip,1,,,,,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0.0,input_contract_skip,"tbs_diffusion_adaptive_nnls uses pydiffmap variable-bandwidth diffusion, but the largest exact duplicate block has 200 rows. pydiffmap's internal NNKDE query size is 8, which can produce zero local bandwidths and non-finite diffusion weights."
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,production,0.01,0.001,ok,1,1.0,1.0,,199.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.662374292005552,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,status_rule_bypassed,0.01,0.001,ok,1,1.0,1.0,,199.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6259200829954352,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.005,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6043412919971161,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.01,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5941078750038287,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_bh,0.05,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5852544579975074,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.005,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6204247499990743,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.01,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5859973749902565,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_nnls,fixed_coordinate_by,0.05,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5916553749993909,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,production,0.01,0.001,ok,1,1.0,1.0,,199.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6701963749947026,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,status_rule_bypassed,0.01,0.001,ok,1,1.0,1.0,,199.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6270933750056429,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.005,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5882562500046333,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.01,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5927766249951674,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_bh,0.05,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.5862673749943497,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.005,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6474158329947386,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.01,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.6174155409971718,method_run,
binary_null_medium,10001,tbs_diffusion_graphtools_adaptive_nnls,fixed_coordinate_by,0.05,0.001,ok,1,1.0,1.0,,0.0,6d72fe77a23a0399df8a1252ce27bc0f433fd6e5bea78f4c74aa9795629c6a70,59bde7cfea1b44be16e37d9b12ee4fdf5e35542b36cd2d15178a8526df9c35f8,0.592933833002462,method_run,
